sample,cell_barcode,clone_id
RA19_10-51_1,cell_1905,1
RA19_10-51_1,cell_191,1
RA19_10-51_1,cell_1912,1
RA19_10-51_1,cell_1916,1
RA19_10-51_1,cell_193,1
RA19_10-51_1,cell_194,1
RA19_10-51_1,cell_1942,1
RA19_10-51_1,cell_1947,1
RA19_10-51_1,cell_1956,1
RA19_10-51_1,cell_1958,1
RA19_10-51_1,cell_1962,1
RA19_10-51_1,cell_1963,1
RA19_10-51_1,cell_1966,1
RA19_10-51_1,cell_1968,1
RA19_10-51_1,cell_1973,1
RA19_10-51_1,cell_1975,1
RA19_10-51_1,cell_1978,1
RA19_10-51_1,cell_200,1
RA19_10-51_1,cell_2010,1
RA19_10-51_1,cell_2022,1
RA19_10-51_1,cell_2025,1
RA19_10-51_1,cell_203,1
RA19_10-51_1,cell_2030,1
RA19_10-51_1,cell_2048,1
RA19_10-51_1,cell_2051,1
RA19_10-51_1,cell_206,1
RA19_10-51_1,cell_2075,1
RA19_10-51_1,cell_2077,1
RA19_10-51_1,cell_2083,1
RA19_10-51_1,cell_2102,1
RA19_10-51_1,cell_2104,1
RA19_10-51_1,cell_2105,1
RA19_10-51_1,cell_2119,1
RA19_10-51_1,cell_2125,1
RA19_10-51_1,cell_2128,1
RA19_10-51_1,cell_2133,1
RA19_10-51_1,cell_2138,1
RA19_10-51_1,cell_2145,1
RA19_10-51_1,cell_2148,1
RA19_10-51_1,cell_2151,1
RA19_10-51_1,cell_216,1
RA19_10-51_1,cell_2164,1
RA19_10-51_1,cell_217,1
RA19_10-51_1,cell_2181,1
RA19_10-51_1,cell_2183,1
RA19_10-51_1,cell_2190,1
RA19_10-51_1,cell_2192,1
RA19_10-51_1,cell_2199,1
RA19_10-51_1,cell_220,1
RA19_10-51_1,cell_2205,1
RA19_10-51_1,cell_2206,1
RA19_10-51_1,cell_2210,1
RA19_10-51_1,cell_2224,1
RA19_10-51_1,cell_2228,1
RA19_10-51_1,cell_2239,1
RA19_10-51_1,cell_2240,1
RA19_10-51_1,cell_2242,1
RA19_10-51_1,cell_2263,1
RA19_10-51_1,cell_2269,1
RA19_10-51_1,cell_227,1
RA19_10-51_1,cell_2270,1
RA19_10-51_1,cell_2279,1
RA19_10-51_1,cell_2282,1
RA19_10-51_1,cell_2294,1
RA19_10-51_1,cell_2305,1
RA19_10-51_1,cell_2306,1
RA19_10-51_1,cell_2308,1
RA19_10-51_1,cell_2309,1
RA19_10-51_1,cell_2319,1
RA19_10-51_1,cell_2323,1
RA19_10-51_1,cell_2329,1
RA19_10-51_1,cell_2331,1
RA19_10-51_1,cell_2333,1
RA19_10-51_1,cell_2348,1
RA19_10-51_1,cell_2349,1
RA19_10-51_1,cell_2368,1
RA19_10-51_1,cell_2369,1
RA19_10-51_1,cell_2379,1
RA19_10-51_1,cell_238,1
RA19_10-51_1,cell_2381,1
RA19_10-51_1,cell_2382,1
RA19_10-51_1,cell_2385,1
RA19_10-51_1,cell_2398,1
RA19_10-51_1,cell_2402,1
RA19_10-51_1,cell_2407,1
RA19_10-51_1,cell_2416,1
RA19_10-51_1,cell_2420,1
RA19_10-51_1,cell_2426,1
RA19_10-51_1,cell_243,1
RA19_10-51_1,cell_2431,1
RA19_10-51_1,cell_2437,1
RA19_10-51_1,cell_245,1
RA19_10-51_1,cell_2460,1
RA19_10-51_1,cell_2465,1
RA19_10-51_1,cell_2468,1
RA19_10-51_1,cell_2481,1
RA19_10-51_1,cell_2487,1
RA19_10-51_1,cell_2493,1
RA19_10-51_1,cell_2497,1
RA19_10-51_1,cell_250,1
RA19_10-51_1,cell_2501,1
RA19_10-51_1,cell_2506,1
RA19_10-51_1,cell_2511,1
RA19_10-51_1,cell_2516,1
RA19_10-51_1,cell_2517,1
RA19_10-51_1,cell_2531,1
RA19_10-51_1,cell_2557,1
RA19_10-51_1,cell_2564,1
RA19_10-51_1,cell_2568,1
RA19_10-51_1,cell_2575,1
RA19_10-51_1,cell_2595,1
RA19_10-51_1,cell_2614,1
RA19_10-51_1,cell_2623,1
RA19_10-51_1,cell_2624,1
RA19_10-51_1,cell_2625,1
RA19_10-51_1,cell_2626,1
RA19_10-51_1,cell_2628,1
RA19_10-51_1,cell_2636,1
RA19_10-51_1,cell_2638,1
RA19_10-51_1,cell_2641,1
RA19_10-51_1,cell_2642,1
RA19_10-51_1,cell_266,1
RA19_10-51_1,cell_2666,1
RA19_10-51_1,cell_2670,1
RA19_10-51_1,cell_2682,1
RA19_10-51_1,cell_2684,1
RA19_10-51_1,cell_2693,1
RA19_10-51_1,cell_2697,1
RA19_10-51_1,cell_2699,1
RA19_10-51_1,cell_27,1
RA19_10-51_1,cell_2704,1
RA19_10-51_1,cell_2707,1
RA19_10-51_1,cell_2715,1
RA19_10-51_1,cell_2720,1
RA19_10-51_1,cell_2723,1
RA19_10-51_1,cell_2748,1
RA19_10-51_1,cell_2751,1
RA19_10-51_1,cell_2753,1
RA19_10-51_1,cell_2754,1
RA19_10-51_1,cell_2757,1
RA19_10-51_1,cell_2758,1
RA19_10-51_1,cell_2763,1
RA19_10-51_1,cell_2765,1
RA19_10-51_1,cell_2770,1
RA19_10-51_1,cell_279,1
RA19_10-51_1,cell_283,1
RA19_10-51_1,cell_284,1
RA19_10-51_1,cell_285,1
RA19_10-51_1,cell_289,1
RA19_10-51_1,cell_29,1
RA19_10-51_1,cell_291,1
RA19_10-51_1,cell_297,1
RA19_10-51_1,cell_299,1
RA19_10-51_1,cell_302,1
RA19_10-51_1,cell_304,1
RA19_10-51_1,cell_305,1
RA19_10-51_1,cell_306,1
RA19_10-51_1,cell_307,1
RA19_10-51_1,cell_310,1
RA19_10-51_1,cell_313,1
RA19_10-51_1,cell_317,1
RA19_10-51_1,cell_320,1
RA19_10-51_1,cell_324,1
RA19_10-51_1,cell_33,1
RA19_10-51_1,cell_335,1
RA19_10-51_1,cell_350,1
RA19_10-51_1,cell_361,1
RA19_10-51_1,cell_363,1
RA19_10-51_1,cell_374,1
RA19_10-51_1,cell_384,1
RA19_10-51_1,cell_39,1
RA19_10-51_1,cell_408,1
RA19_10-51_1,cell_411,1
RA19_10-51_1,cell_426,1
RA19_10-51_1,cell_431,1
RA19_10-51_1,cell_442,1
RA19_10-51_1,cell_443,1
RA19_10-51_1,cell_452,1
RA19_10-51_1,cell_455,1
RA19_10-51_1,cell_459,1
RA19_10-51_1,cell_464,1
RA19_10-51_1,cell_466,1
RA19_10-51_1,cell_469,1
RA19_10-51_1,cell_48,1
RA19_10-51_1,cell_480,1
RA19_10-51_1,cell_499,1
RA19_10-51_1,cell_50,1
RA19_10-51_1,cell_502,1
RA19_10-51_1,cell_503,1
RA19_10-51_1,cell_506,1
RA19_10-51_1,cell_51,1
RA19_10-51_1,cell_510,1
RA19_10-51_1,cell_514,1
RA19_10-51_1,cell_519,1
RA19_10-51_1,cell_521,1
RA19_10-51_1,cell_522,1
RA19_10-51_1,cell_523,1
RA19_10-51_1,cell_538,1
RA19_10-51_1,cell_542,1
RA19_10-51_1,cell_544,1
RA19_10-51_1,cell_546,1
RA19_10-51_1,cell_549,1
RA19_10-51_1,cell_571,1
RA19_10-51_1,cell_574,1
RA19_10-51_1,cell_582,1
RA19_10-51_1,cell_596,1
RA19_10-51_1,cell_598,1
RA19_10-51_1,cell_600,1
RA19_10-51_1,cell_601,1
RA19_10-51_1,cell_61,1
RA19_10-51_1,cell_614,1
RA19_10-51_1,cell_615,1
RA19_10-51_1,cell_618,1
RA19_10-51_1,cell_620,1
RA19_10-51_1,cell_627,1
RA19_10-51_1,cell_629,1
RA19_10-51_1,cell_63,1
RA19_10-51_1,cell_659,1
RA19_10-51_1,cell_665,1
RA19_10-51_1,cell_669,1
RA19_10-51_1,cell_67,1
RA19_10-51_1,cell_679,1
RA19_10-51_1,cell_685,1
RA19_10-51_1,cell_689,1
RA19_10-51_1,cell_700,1
RA19_10-51_1,cell_703,1
RA19_10-51_1,cell_710,1
RA19_10-51_1,cell_711,1
RA19_10-51_1,cell_712,1
RA19_10-51_1,cell_713,1
RA19_10-51_1,cell_716,1
RA19_10-51_1,cell_735,1
RA19_10-51_1,cell_736,1
RA19_10-51_1,cell_739,1
RA19_10-51_1,cell_740,1
RA19_10-51_1,cell_753,1
RA19_10-51_1,cell_756,1
RA19_10-51_1,cell_766,1
RA19_10-51_1,cell_769,1
RA19_10-51_1,cell_770,1
RA19_10-51_1,cell_773,1
RA19_10-51_1,cell_778,1
RA19_10-51_1,cell_785,1
RA19_10-51_1,cell_789,1
RA19_10-51_1,cell_791,1
RA19_10-51_1,cell_792,1
RA19_10-51_1,cell_801,1
RA19_10-51_1,cell_810,1
RA19_10-51_1,cell_832,1
RA19_10-51_1,cell_836,1
RA19_10-51_1,cell_837,1
RA19_10-51_1,cell_842,1
RA19_10-51_1,cell_848,1
RA19_10-51_1,cell_851,1
RA19_10-51_1,cell_854,1
RA19_10-51_1,cell_86,1
RA19_10-51_1,cell_873,1
RA19_10-51_1,cell_876,1
RA19_10-51_1,cell_877,1
RA19_10-51_1,cell_879,1
RA19_10-51_1,cell_889,1
RA19_10-51_1,cell_898,1
RA19_10-51_1,cell_908,1
RA19_10-51_1,cell_911,1
RA19_10-51_1,cell_912,1
RA19_10-51_1,cell_918,1
RA19_10-51_1,cell_928,1
RA19_10-51_1,cell_93,1
RA19_10-51_1,cell_931,1
RA19_10-51_1,cell_934,1
RA19_10-51_1,cell_938,1
RA19_10-51_1,cell_967,1
RA19_10-51_1,cell_968,1
RA19_10-51_1,cell_971,1
RA19_10-51_1,cell_986,1
RA19_10-51_1,cell_988,1
RA19_10-51_1,cell_992,1
RA19_10-51_1,cell_996,1
RA19_10-51_1,cell_999,1
RA19_10-53_1,cell_1005,3
RA19_10-53_1,cell_1009,3
RA19_10-53_1,cell_1015,3
RA19_10-53_1,cell_1020,3
RA19_10-53_1,cell_1022,3
RA19_10-53_1,cell_1029,3
RA19_10-53_1,cell_1034,3
RA19_10-53_1,cell_1040,3
RA19_10-53_1,cell_1044,3
RA19_10-53_1,cell_1053,3
RA19_10-53_1,cell_1057,3
RA19_10-53_1,cell_107,3
RA19_10-53_1,cell_1070,3
RA19_10-53_1,cell_1077,3
RA19_10-53_1,cell_1092,3
RA19_10-53_1,cell_1098,3
RA19_10-53_1,cell_1108,3
RA19_10-53_1,cell_1109,3
RA19_10-53_1,cell_1143,3
RA19_10-53_1,cell_1156,3
RA19_10-53_1,cell_116,3
RA19_10-53_1,cell_1162,3
RA19_10-53_1,cell_1176,3
RA19_10-53_1,cell_1184,3
RA19_10-53_1,cell_1192,3
RA19_10-53_1,cell_1195,3
RA19_10-53_1,cell_1200,3
RA19_10-53_1,cell_1204,3
RA19_10-53_1,cell_121,3
RA19_10-53_1,cell_1234,3
RA19_10-53_1,cell_1237,3
RA19_10-53_1,cell_1239,3
RA19_10-53_1,cell_126,3
RA19_10-53_1,cell_1272,3
RA19_10-53_1,cell_128,3
RA19_10-53_1,cell_1290,3
RA19_10-53_1,cell_1307,3
RA19_10-53_1,cell_1314,3
RA19_10-53_1,cell_1318,3
RA19_10-53_1,cell_1322,3
RA19_10-53_1,cell_133,3
RA19_10-53_1,cell_1334,3
RA19_10-53_1,cell_1350,3
RA19_10-53_1,cell_1354,3
RA19_10-53_1,cell_1370,3
RA19_10-53_1,cell_1373,3
RA19_10-53_1,cell_1378,3
RA19_10-53_1,cell_1385,3
RA19_10-53_1,cell_1388,3
RA19_10-53_1,cell_140,3
RA19_10-53_1,cell_1402,3
RA19_10-53_1,cell_1407,3
RA19_10-53_1,cell_1414,3
RA19_10-53_1,cell_1433,3
RA19_10-53_1,cell_1436,3
RA19_10-53_1,cell_1438,3
RA19_10-53_1,cell_1440,3
RA19_10-53_1,cell_1441,3
RA19_10-53_1,cell_1442,3
RA19_10-53_1,cell_1445,3
RA19_10-53_1,cell_1446,3
RA19_10-53_1,cell_1447,3
RA19_10-53_1,cell_1452,3
RA19_10-53_1,cell_1461,3
RA19_10-53_1,cell_1464,3
RA19_10-53_1,cell_1466,3
RA19_10-53_1,cell_1475,3
RA19_10-53_1,cell_1482,3
RA19_10-53_1,cell_1485,3
RA19_10-53_1,cell_1488,3
RA19_10-53_1,cell_1492,3
RA19_10-53_1,cell_1495,3
RA19_10-53_1,cell_1497,3
RA19_10-53_1,cell_1511,3
RA19_10-53_1,cell_152,3
RA19_10-53_1,cell_1526,3
RA19_10-53_1,cell_1527,3
RA19_10-53_1,cell_1530,3
RA19_10-53_1,cell_1531,3
RA19_10-53_1,cell_1540,3
RA19_10-53_1,cell_1544,3
RA19_10-53_1,cell_1550,3
RA19_10-53_1,cell_1552,3
RA19_10-53_1,cell_1554,3
RA19_10-53_1,cell_1562,3
RA19_10-53_1,cell_1568,3
RA19_10-53_1,cell_1570,3
RA19_10-53_1,cell_1587,3
RA19_10-53_1,cell_1589,3
RA19_10-53_1,cell_1590,3
RA19_10-53_1,cell_1599,3
RA19_10-53_1,cell_1604,3
RA19_10-53_1,cell_1609,3
RA19_10-53_1,cell_1610,3
RA19_10-53_1,cell_1614,3
RA19_10-53_1,cell_1616,3
RA19_10-53_1,cell_1618,3
RA19_10-53_1,cell_1626,3
RA19_10-53_1,cell_1638,3
RA19_10-53_1,cell_1641,3
RA19_10-53_1,cell_1648,3
RA19_10-53_1,cell_1651,3
RA19_10-53_1,cell_1656,3
RA19_10-53_1,cell_1659,3
RA19_10-53_1,cell_167,3
RA19_10-53_1,cell_1679,3
RA19_10-53_1,cell_1681,3
RA19_10-53_1,cell_1683,3
RA19_10-53_1,cell_1693,3
RA19_10-53_1,cell_1696,3
RA19_10-53_1,cell_1708,3
RA19_10-53_1,cell_171,3
RA19_10-53_1,cell_1714,3
RA19_10-53_1,cell_1720,3
RA19_10-53_1,cell_1724,3
RA19_10-53_1,cell_173,3
RA19_10-53_1,cell_1732,3
RA19_10-53_1,cell_1734,3
RA19_10-53_1,cell_1739,3
RA19_10-53_1,cell_1744,3
RA19_10-53_1,cell_1750,3
RA19_10-53_1,cell_1752,3
RA19_10-53_1,cell_176,3
RA19_10-53_1,cell_1761,3
RA19_10-53_1,cell_1775,3
RA19_10-53_1,cell_1781,3
RA19_10-53_1,cell_1791,3
RA19_10-53_1,cell_1792,3
RA19_10-53_1,cell_1797,3
RA19_10-53_1,cell_1805,3
RA19_10-53_1,cell_1812,3
RA19_10-53_1,cell_1813,3
RA19_10-53_1,cell_1814,3
RA19_10-53_1,cell_1816,3
RA19_10-53_1,cell_184,3
RA19_10-53_1,cell_1842,3
RA19_10-53_1,cell_1859,3
RA19_10-53_1,cell_1861,3
RA19_10-53_1,cell_1865,3
RA19_10-53_1,cell_1873,3
RA19_10-53_1,cell_1875,3
RA19_10-53_1,cell_188,3
RA19_10-53_1,cell_1887,3
RA19_10-53_1,cell_1889,3
RA19_10-53_1,cell_19,3
RA19_10-53_1,cell_1902,3
RA19_10-53_1,cell_1907,3
RA19_10-53_1,cell_191,3
RA19_10-53_1,cell_1916,3
RA19_10-53_1,cell_1918,3
RA19_10-53_1,cell_1928,3
RA19_10-53_1,cell_193,3
RA19_10-53_1,cell_1933,3
RA19_10-53_1,cell_1934,3
RA19_10-53_1,cell_1945,3
RA19_10-53_1,cell_1951,3
RA19_10-53_1,cell_1953,3
RA19_10-53_1,cell_1957,3
RA19_10-53_1,cell_1959,3
RA19_10-53_1,cell_1970,3
RA19_10-53_1,cell_1979,3
RA19_10-53_1,cell_1983,3
RA19_10-53_1,cell_1992,3
RA19_10-53_1,cell_2005,3
RA19_10-53_1,cell_201,3
RA19_10-53_1,cell_2015,3
RA19_10-53_1,cell_2021,3
RA19_10-53_1,cell_2029,3
RA19_10-53_1,cell_2030,3
RA19_10-53_1,cell_2032,3
RA19_10-53_1,cell_2039,3
RA19_10-53_1,cell_2042,3
RA19_10-53_1,cell_2053,3
RA19_10-53_1,cell_206,3
RA19_10-53_1,cell_2060,3
RA19_10-53_1,cell_2063,3
RA19_10-53_1,cell_2069,3
RA19_10-53_1,cell_2072,3
RA19_10-53_1,cell_2078,3
RA19_10-53_1,cell_208,3
RA19_10-53_1,cell_2083,3
RA19_10-53_1,cell_2089,3
RA19_10-53_1,cell_2098,3
RA19_10-53_1,cell_2100,3
RA19_10-53_1,cell_2103,3
RA19_10-53_1,cell_2106,3
RA19_10-53_1,cell_2123,3
RA19_10-53_1,cell_2125,3
RA19_10-53_1,cell_2138,3
RA19_10-53_1,cell_2139,3
RA19_10-53_1,cell_2144,3
RA19_10-53_1,cell_2146,3
RA19_10-53_1,cell_2151,3
RA19_10-53_1,cell_2155,3
RA19_10-53_1,cell_2160,3
RA19_10-53_1,cell_2165,3
RA19_10-53_1,cell_2173,3
RA19_10-53_1,cell_2185,3
RA19_10-53_1,cell_2193,3
RA19_10-53_1,cell_22,3
RA19_10-53_1,cell_2200,3
RA19_10-53_1,cell_2207,3
RA19_10-53_1,cell_2212,3
RA19_10-53_1,cell_2216,3
RA19_10-53_1,cell_2227,3
RA19_10-53_1,cell_2228,3
RA19_10-53_1,cell_2237,3
RA19_10-53_1,cell_2239,3
RA19_10-53_1,cell_2249,3
RA19_10-53_1,cell_2250,3
RA19_10-53_1,cell_2254,3
RA19_10-53_1,cell_2260,3
RA19_10-53_1,cell_2268,3
RA19_10-53_1,cell_2272,3
RA19_10-53_1,cell_2281,3
RA19_10-53_1,cell_2282,3
RA19_10-53_1,cell_2284,3
RA19_10-53_1,cell_2287,3
RA19_10-53_1,cell_2309,3
RA19_10-53_1,cell_2312,3
RA19_10-53_1,cell_2314,3
RA19_10-53_1,cell_2315,3
RA19_10-53_1,cell_2317,3
RA19_10-53_1,cell_232,3
RA19_10-53_1,cell_2320,3
RA19_10-53_1,cell_2333,3
RA19_10-53_1,cell_2337,3
RA19_10-53_1,cell_2344,3
RA19_10-53_1,cell_2352,3
RA19_10-53_1,cell_2355,3
RA19_10-53_1,cell_2357,3
RA19_10-53_1,cell_236,3
RA19_10-53_1,cell_2366,3
RA19_10-53_1,cell_237,3
RA19_10-53_1,cell_2374,3
RA19_10-53_1,cell_2375,3
RA19_10-53_1,cell_2376,3
RA19_10-53_1,cell_238,3
RA19_10-53_1,cell_2388,3
RA19_10-53_1,cell_2390,3
RA19_10-53_1,cell_24,3
RA19_10-53_1,cell_240,3
RA19_10-53_1,cell_2407,3
RA19_10-53_1,cell_2411,3
RA19_10-53_1,cell_2414,3
RA19_10-53_1,cell_2417,3
RA19_10-53_1,cell_2418,3
RA19_10-53_1,cell_242,3
RA19_10-53_1,cell_2421,3
RA19_10-53_1,cell_2426,3
RA19_10-53_1,cell_2427,3
RA19_10-53_1,cell_243,3
RA19_10-53_1,cell_2432,3
RA19_10-53_1,cell_2439,3
RA19_10-53_1,cell_2460,3
RA19_10-53_1,cell_2471,3
RA19_10-53_1,cell_2473,3
RA19_10-53_1,cell_2475,3
RA19_10-53_1,cell_2476,3
RA19_10-53_1,cell_2503,3
RA19_10-53_1,cell_2505,3
RA19_10-53_1,cell_2506,3
RA19_10-53_1,cell_2508,3
RA19_10-53_1,cell_2511,3
RA19_10-53_1,cell_2535,3
RA19_10-53_1,cell_2551,3
RA19_10-53_1,cell_2553,3
RA19_10-53_1,cell_2556,3
RA19_10-53_1,cell_2566,3
RA19_10-53_1,cell_2567,3
RA19_10-53_1,cell_2574,3
RA19_10-53_1,cell_2578,3
RA19_10-53_1,cell_2597,3
RA19_10-53_1,cell_2599,3
RA19_10-53_1,cell_260,3
RA19_10-53_1,cell_2610,3
RA19_10-53_1,cell_2620,3
RA19_10-53_1,cell_2628,3
RA19_10-53_1,cell_2630,3
RA19_10-53_1,cell_2645,3
RA19_10-53_1,cell_2647,3
RA19_10-53_1,cell_2648,3
RA19_10-53_1,cell_2654,3
RA19_10-53_1,cell_2661,3
RA19_10-53_1,cell_2667,3
RA19_10-53_1,cell_2671,3
RA19_10-53_1,cell_2684,3
RA19_10-53_1,cell_2687,3
RA19_10-53_1,cell_2697,3
RA19_10-53_1,cell_2715,3
RA19_10-53_1,cell_2722,3
RA19_10-53_1,cell_2729,3
RA19_10-53_1,cell_2730,3
RA19_10-53_1,cell_2758,3
RA19_10-53_1,cell_2762,3
RA19_10-53_1,cell_2769,3
RA19_10-53_1,cell_277,3
RA19_10-53_1,cell_2770,3
RA19_10-53_1,cell_2773,3
RA19_10-53_1,cell_2775,3
RA19_10-53_1,cell_2784,3
RA19_10-53_1,cell_2790,3
RA19_10-53_1,cell_2791,3
RA19_10-53_1,cell_2792,3
RA19_10-53_1,cell_2794,3
RA19_10-53_1,cell_2808,3
RA19_10-53_1,cell_283,3
RA19_10-53_1,cell_2832,3
RA19_10-53_1,cell_2837,3
RA19_10-53_1,cell_2840,3
RA19_10-53_1,cell_2846,3
RA19_10-53_1,cell_2849,3
RA19_10-53_1,cell_2861,3
RA19_10-53_1,cell_2872,3
RA19_10-53_1,cell_2878,3
RA19_10-53_1,cell_2887,3
RA19_10-53_1,cell_2891,3
RA19_10-53_1,cell_2893,3
RA19_10-53_1,cell_2899,3
RA19_10-53_1,cell_290,3
RA19_10-53_1,cell_2905,3
RA19_10-53_1,cell_2908,3
RA19_10-53_1,cell_2917,3
RA19_10-53_1,cell_2946,3
RA19_10-53_1,cell_2947,3
RA19_10-53_1,cell_2952,3
RA19_10-53_1,cell_2980,3
RA19_10-53_1,cell_2985,3
RA19_10-53_1,cell_2989,3
RA19_10-53_1,cell_299,3
